bank_transaction_id,account_id,transaction_timestamp,transaction_date,transaction_type,debit,credit,amount,balance_after_transaction,payment_method,counterparty_name,counterparty_type,reference_number,narration,linked_sales_invoice_id,linked_purchase_invoice_id,reconciliation_status
BNK00013574,ACC-CURRENT-001,2026-02-08T14:47:41,2026-02-08,supplier_payment,50536.28,0.0,-50536.28,86527623.37,bank_transfer,Om Technologies 027,supplier,REF000016170,Payment to supplier,,SINV-SUP027-007511|SINV-SUP027-008556|SINV-SUP027-008557,partially_matched
BNK00013575,ACC-CURRENT-001,2026-02-08T14:49:42,2026-02-08,customer_payment,0.0,17820.16,17820.16,86545443.53,bank_transfer,Customer CUS000938,small_business,REF000008143,Payment received - bank_transfer,INV-202602-006055,,matched
BNK00013576,ACC-CURRENT-001,2026-02-08T14:53:58,2026-02-08,supplier_payment,7732.42,0.0,-7732.42,86537711.11,bank_transfer,Silver Trading Co. 029,supplier,REF000016836,Payment to supplier,,SINV-SUP029-001568|SINV-SUP029-001842|SINV-SUP029-003961|SINV-SUP029-004860,partially_matched
BNK00013577,ACC-CURRENT-001,2026-02-08T14:59:39,2026-02-08,customer_payment,0.0,2315.4,2315.4,86540026.51,UPI,Customer CUS000327,retail,REF000003379,Payment received - UPI,INV-202602-007768,,matched
BNK00013578,ACC-CURRENT-001,2026-02-08T15:04:23,2026-02-08,supplier_payment,990.89,0.0,-990.89,86539035.62,bank_transfer,Suraj Electronics 012,supplier,REF000013828,Payment to supplier,,SINV-SUP012-007356,matched
BNK00013579,ACC-CURRENT-001,2026-02-08T15:20:22,2026-02-08,customer_payment,0.0,11237.14,11237.14,86550272.76,credit,Customer CUS000090,small_business,REF000008538,Payment received - credit,INV-202512-006913,,matched
BNK00013580,ACC-CURRENT-001,2026-02-08T15:58:53,2026-02-08,customer_payment,0.0,13660.07,13660.07,86563932.83,bank_transfer,Customer CUS000791,small_business,REF000007851,Payment received - bank_transfer,INV-202602-004984,,matched
BNK00013581,ACC-CURRENT-001,2026-02-08T16:09:33,2026-02-08,customer_payment,0.0,35900.18,35900.18,86599833.01,bank_transfer,Customer CUS000685,small_business,REF000007740,Payment received - bank_transfer,INV-202602-002776,,matched
BNK00013582,ACC-CURRENT-001,2026-02-08T16:23:31,2026-02-08,supplier_payment,53881.57,0.0,-53881.57,86545951.44,bank_transfer,United Communications 017,supplier,REF000014904,Payment to supplier,,SINV-SUP017-001105,matched
BNK00013583,ACC-CURRENT-001,2026-02-08T16:57:26,2026-02-08,supplier_payment,24221.51,0.0,-24221.51,86521729.93,bank_transfer,Skyline Communications 001,supplier,REF000011337,Payment to supplier,,SINV-SUP001-000490,matched
BNK00013584,ACC-CURRENT-001,2026-02-08T16:58:07,2026-02-08,supplier_payment,7056.15,0.0,-7056.15,86514673.78,bank_transfer,Metro Infotech 014,supplier,REF000014314,Payment to supplier,,SINV-SUP014-003808|SINV-SUP014-004536,partially_matched
BNK00013585,ACC-CURRENT-001,2026-02-08T17:08:50,2026-02-08,customer_payment,0.0,218998.19,218998.19,86733671.97,credit,Customer CUS000461,small_business,REF000009581,Payment received - credit,INV-202512-002468,,matched
BNK00013586,ACC-CURRENT-001,2026-02-08T18:40:24,2026-02-08,customer_payment,0.0,3671.2,3671.2,86737343.17,credit,Customer CUS000141,small_business,REF000008702,Payment received - credit,INV-202601-012421,,matched
BNK00013587,ACC-CURRENT-001,2026-02-08T19:12:15,2026-02-08,customer_payment,0.0,15657.96,15657.96,86753001.13,UPI,Customer CUS000366,retail,REF000003541,Payment received - UPI,INV-202602-001085,,matched
BNK00013588,ACC-CURRENT-001,2026-02-08T19:30:29,2026-02-08,customer_payment,0.0,13885.0,13885.0,86766886.13,credit,Customer CUS000528,small_business,REF000009873,Payment received - credit,INV-202512-011695,,matched
BNK00013589,ACC-CURRENT-001,2026-02-08T19:47:06,2026-02-08,cash_deposit,0.0,46603.93,46603.93,86813490.06,cash,Self (till deposit),internal,REF000000567,Daily cash till deposit,,,unmatched
BNK00013590,ACC-CURRENT-001,2026-02-08T19:55:57,2026-02-08,cash_deposit,0.0,83826.15,83826.15,86897316.21,cash,Self (till deposit),internal,REF000000566,Daily cash till deposit,,,unmatched
BNK00013591,ACC-CURRENT-001,2026-02-09T10:13:47,2026-02-09,customer_payment,0.0,57929.73,57929.73,86955245.94,credit,Customer CUS000148,small_business,REF000008719,Payment received - credit,INV-202512-005789,,matched
BNK00013592,ACC-CURRENT-001,2026-02-09T10:44:18,2026-02-09,customer_payment,0.0,2311.47,2311.47,86957557.41,bank_transfer,Customer CUS000703,corporate,REF000007767,Payment received - bank_transfer,INV-202602-010694,,matched
BNK00013593,ACC-CURRENT-001,2026-02-09T10:50:40,2026-02-09,customer_payment,0.0,9669.7,9669.7,86967227.11,UPI,Customer CUS000590,small_business,REF000004507,Payment received - UPI,INV-202602-010187,,matched
BNK00013594,ACC-CURRENT-001,2026-02-09T11:00:47,2026-02-09,supplier_payment,2193.21,0.0,-2193.21,86965033.9,bank_transfer,Andheri Enterprises 008,supplier,REF000012727,Payment to supplier,,SINV-SUP008-005550,matched
BNK00013595,ACC-CURRENT-001,2026-02-09T11:01:42,2026-02-09,supplier_payment,300795.38,0.0,-300795.38,86664238.52,bank_transfer,Suraj Distributors 016,supplier,REF000014710,Payment to supplier,,SINV-SUP016-000097|SINV-SUP016-001151|SINV-SUP016-001258,partially_matched
BNK00013596,ACC-CURRENT-001,2026-02-09T11:09:36,2026-02-09,customer_payment,0.0,67989.58,67989.58,86732228.1,credit,Customer CUS000201,small_business,REF000008848,Payment received - credit,INV-202512-001959,,matched
BNK00013597,ACC-CURRENT-001,2026-02-09T11:54:03,2026-02-09,customer_payment,0.0,19916.85,19916.85,86752144.95,credit,Customer CUS000114,small_business,REF000008593,Payment received - credit,INV-202512-009536,,matched
BNK00013598,ACC-CURRENT-001,2026-02-09T12:10:42,2026-02-09,supplier_payment,883.53,0.0,-883.53,86751261.42,bank_transfer,Silver Digital World 006,supplier,REF000012462,Payment to supplier,,SINV-SUP006-006437,matched
BNK00013599,ACC-CURRENT-001,2026-02-09T12:14:17,2026-02-09,supplier_payment,21038.22,0.0,-21038.22,86730223.2,bank_transfer,Mumbai Digital World 010,supplier,REF000013538,Payment to supplier,,SINV-SUP010-002179|SINV-SUP010-003140|SINV-SUP010-003247,partially_matched
BNK00013600,ACC-CURRENT-001,2026-02-09T13:18:21,2026-02-09,supplier_payment,387950.96,0.0,-387950.96,86342272.24,bank_transfer,Andheri Gadget Hub 021,supplier,REF000015376,Payment to supplier,,SINV-SUP021-000050,matched
BNK00013601,ACC-CURRENT-001,2026-02-09T14:15:05,2026-02-09,customer_payment,0.0,34418.13,34418.13,86376690.37,bank_transfer,Customer CUS000528,small_business,REF000007460,Payment received - bank_transfer,INV-202602-013916,,matched
BNK00013602,ACC-CURRENT-001,2026-02-09T14:20:31,2026-02-09,customer_payment,0.0,45798.66,45798.66,86422489.03,UPI,Customer CUS000015,retail,REF000001996,Payment received - UPI,INV-202602-002136,,matched
BNK00013603,ACC-CURRENT-001,2026-02-09T14:40:21,2026-02-09,supplier_payment,1171.91,0.0,-1171.91,86421317.12,bank_transfer,Sagar Mobile Point 009,supplier,REF000013096,Payment to supplier,,SINV-SUP009-008797,matched
BNK00013604,ACC-CURRENT-001,2026-02-09T15:05:56,2026-02-09,customer_payment,0.0,136112.02,136112.02,86557429.14,bank_transfer,Customer CUS000260,small_business,REF000006821,Payment received - bank_transfer,INV-202602-008073,,matched
BNK00013605,ACC-CURRENT-001,2026-02-09T15:31:28,2026-02-09,customer_payment,0.0,30704.06,30704.06,86588133.2,UPI,Customer CUS000988,retail,REF000006216,Payment received - UPI,INV-202602-010560,,matched
BNK00013606,ACC-CURRENT-001,2026-02-09T15:39:53,2026-02-09,supplier_payment,2150.44,0.0,-2150.44,86585982.76,bank_transfer,Metro Infotech 014,supplier,REF000014315,Payment to supplier,,SINV-SUP014-004538,matched
BNK00013607,ACC-CURRENT-001,2026-02-09T16:30:59,2026-02-09,supplier_payment,96048.9,0.0,-96048.9,86489933.86,bank_transfer,Om Traders 003,supplier,REF000011946,Payment to supplier,,SINV-SUP003-002828|SINV-SUP003-002834|SINV-SUP003-003489|SINV-SUP003-006691|SINV-SUP003-006692|SINV-SUP003-007022|SINV-SUP003-007026,partially_matched
BNK00013608,ACC-CURRENT-001,2026-02-09T16:31:07,2026-02-09,supplier_payment,21601.67,0.0,-21601.67,86468332.19,bank_transfer,Skyline Communications 001,supplier,REF000011338,Payment to supplier,,SINV-SUP001-000432,matched
BNK00013609,ACC-CURRENT-001,2026-02-09T16:37:37,2026-02-09,supplier_payment,4803.42,0.0,-4803.42,86463528.77,bank_transfer,Silver Trading Co. 029,supplier,REF000016837,Payment to supplier,,SINV-SUP029-001560|SINV-SUP029-004025|SINV-SUP029-004294,partially_matched
BNK00013610,ACC-CURRENT-001,2026-02-09T17:22:32,2026-02-09,customer_payment,0.0,2370.07,2370.07,86465898.84,bank_transfer,Customer CUS000517,small_business,REF000007415,Payment received - bank_transfer,INV-202602-001040,,matched
BNK00013611,ACC-CURRENT-001,2026-02-09T17:59:04,2026-02-09,customer_payment,0.0,5533.01,5533.01,86471431.85,UPI,Customer CUS000631,retail,REF000004679,Payment received - UPI,INV-202602-005984,,matched
BNK00013612,ACC-CURRENT-001,2026-02-09T18:08:54,2026-02-09,customer_payment,0.0,27760.9,27760.9,86499192.75,credit,Customer CUS000054,small_business,REF000008415,Payment received - credit,INV-202512-013491,,matched
BNK00013613,ACC-CURRENT-001,2026-02-09T18:56:49,2026-02-09,customer_payment,0.0,18291.84,18291.84,86517484.59,UPI,Customer CUS000697,retail,REF000005035,Payment received - UPI,INV-202602-008918,,matched
BNK00013614,ACC-CURRENT-001,2026-02-09T19:17:18,2026-02-09,customer_payment,0.0,71417.23,71417.23,86588901.82,bank_transfer,Customer CUS000090,small_business,REF000006499,Payment received - bank_transfer,INV-202602-011006,,matched
BNK00013615,ACC-CURRENT-001,2026-02-09T19:51:45,2026-02-09,customer_payment,0.0,3639.39,3639.39,86592541.21,UPI,Customer CUS000822,retail,REF000005542,Payment received - UPI,INV-202602-011708,,matched
BNK00013616,ACC-CURRENT-001,2026-02-10T10:09:39,2026-02-10,customer_payment,0.0,58338.1,58338.1,86650879.31,bank_transfer,Customer CUS000527,small_business,REF000007450,Payment received - bank_transfer,INV-202602-006399,,matched
BNK00013617,ACC-CURRENT-001,2026-02-10T10:16:09,2026-02-10,card_settlement,0.0,119462.68,119462.68,86770341.99,credit_card,Payment Gateway Settlement,payment_processor,REF000001698,Card settlement batch (4 txns),,,partially_matched
BNK00013618,ACC-CURRENT-001,2026-02-10T10:16:09,2026-02-10,bank_charges,1641.46,0.0,-1641.46,86768700.53,bank_fee,Bank,bank,REF000001699,Card MDR charges,,,matched
BNK00013619,ACC-CURRENT-001,2026-02-10T10:20:25,2026-02-10,customer_payment,0.0,15399.73,15399.73,86784100.26,credit,Customer CUS000419,small_business,REF000009437,Payment received - credit,INV-202512-010735,,matched
BNK00013620,ACC-CURRENT-001,2026-02-10T12:18:20,2026-02-10,customer_payment,0.0,10006.72,10006.72,86794106.98,bank_transfer,Customer CUS000379,small_business,REF000007053,Payment received - bank_transfer,INV-202602-007556,,matched
BNK00013621,ACC-CURRENT-001,2026-02-10T12:22:54,2026-02-10,supplier_payment,1238.29,0.0,-1238.29,86792868.69,bank_transfer,Silver Trading Co. 029,supplier,REF000016838,Payment to supplier,,SINV-SUP029-004863,matched
BNK00013622,ACC-CURRENT-001,2026-02-10T13:12:56,2026-02-10,customer_payment,0.0,2309.41,2309.41,86795178.1,UPI,Customer CUS000176,retail,REF000002644,Payment received - UPI,INV-202602-011727,,matched
BNK00013623,ACC-CURRENT-001,2026-02-10T13:25:21,2026-02-10,customer_payment,0.0,56730.46,56730.46,86851908.56,credit,Customer CUS000866,small_business,REF000010716,Payment received - credit,INV-202512-012896,,matched
BNK00013624,ACC-CURRENT-001,2026-02-10T13:25:23,2026-02-10,customer_payment,0.0,4040.81,4040.81,86855949.37,credit,Customer CUS000073,small_business,REF000008452,Payment received - credit,INV-202512-002878,,matched
BNK00013625,ACC-CURRENT-001,2026-02-10T13:41:14,2026-02-10,supplier_payment,2917.22,0.0,-2917.22,86853032.15,bank_transfer,Om Traders 003,supplier,REF000011947,Payment to supplier,,SINV-SUP003-003487,matched
BNK00013626,ACC-CURRENT-001,2026-02-10T13:46:19,2026-02-10,supplier_payment,52495.18,0.0,-52495.18,86800536.97,bank_transfer,Om Technologies 027,supplier,REF000016171,Payment to supplier,,SINV-SUP027-007513,matched
BNK00013627,ACC-CURRENT-001,2026-02-10T13:49:19,2026-02-10,supplier_payment,36165.99,0.0,-36165.99,86764370.98,bank_transfer,Shree Digital World 018,supplier,REF000015045,Payment to supplier,,SINV-SUP018-008036,matched
BNK00013628,ACC-CURRENT-001,2026-02-10T14:17:07,2026-02-10,customer_payment,0.0,19041.62,19041.62,86783412.6,UPI,Customer CUS000518,small_business,REF000004176,Payment received - UPI,INV-202602-011496,,matched
BNK00013629,ACC-CURRENT-001,2026-02-10T14:30:52,2026-02-10,customer_payment,0.0,18209.7,18209.7,86801622.3,credit,Customer CUS000278,small_business,REF000009096,Payment received - credit,INV-202511-002338,,matched
BNK00013630,ACC-CURRENT-001,2026-02-10T15:16:08,2026-02-10,customer_payment,0.0,122556.16,122556.16,86924178.46,credit,Customer CUS000371,small_business,REF000009290,Payment received - credit,INV-202512-003670,,matched
BNK00013631,ACC-CURRENT-001,2026-02-10T16:06:42,2026-02-10,customer_payment,0.0,83625.33,83625.33,87007803.79,UPI,Customer CUS000527,small_business,REF000004210,Payment received - UPI,INV-202602-010880,,matched
BNK00013632,ACC-CURRENT-001,2026-02-10T16:29:11,2026-02-10,customer_payment,0.0,16860.4,16860.4,87024664.19,UPI,Customer CUS000421,small_business,REF000003785,Payment received - UPI,INV-202602-009013,,matched
BNK00013633,ACC-CURRENT-001,2026-02-10T16:35:54,2026-02-10,customer_payment,0.0,20995.99,20995.99,87045660.18,bank_transfer,Customer CUS000433,corporate,REF000007182,Payment received - bank_transfer,INV-202602-007418,,matched
BNK00013634,ACC-CURRENT-001,2026-02-10T17:14:13,2026-02-10,supplier_payment,828.85,0.0,-828.85,87044831.33,bank_transfer,Andheri Enterprises 008,supplier,REF000012728,Payment to supplier,,SINV-SUP008-005349,matched
BNK00013635,ACC-CURRENT-001,2026-02-10T17:25:37,2026-02-10,supplier_payment,2484.61,0.0,-2484.61,87042346.72,bank_transfer,Metro Infotech 014,supplier,REF000014316,Payment to supplier,,SINV-SUP014-004516,matched
BNK00013636,ACC-CURRENT-001,2026-02-10T17:53:39,2026-02-10,customer_payment,0.0,4617.26,4617.26,87046963.98,UPI,Customer CUS000181,retail,REF000002677,Payment received - UPI,INV-202602-009909,,matched
BNK00013637,ACC-CURRENT-001,2026-02-10T17:57:43,2026-02-10,supplier_payment,3937.93,0.0,-3937.93,87043026.05,bank_transfer,Mumbai Digital World 010,supplier,REF000013539,Payment to supplier,,SINV-SUP010-002547|SINV-SUP010-002619,partially_matched
BNK00013638,ACC-CURRENT-001,2026-02-10T18:11:22,2026-02-10,cash_deposit,0.0,3216.82,3216.82,87046242.87,cash,Self (till deposit),internal,REF000000568,Daily cash till deposit,,,unmatched
BNK00013639,ACC-CURRENT-001,2026-02-10T18:14:03,2026-02-10,customer_payment,0.0,7125.62,7125.62,87053368.49,UPI,Customer CUS000133,retail,REF000002491,Payment received - UPI,INV-202602-007834,,matched
BNK00013640,ACC-CURRENT-001,2026-02-10T18:35:47,2026-02-10,customer_payment,0.0,31561.11,31561.11,87084929.6,UPI,Customer CUS000009,retail,REF000001968,Payment received - UPI,INV-202602-013397,,matched
BNK00013641,ACC-CURRENT-001,2026-02-10T19:22:07,2026-02-10,customer_payment,0.0,10221.88,10221.88,87095151.48,UPI,Customer CUS000718,retail,REF000005089,Payment received - UPI,INV-202602-004231,,matched
BNK00013642,ACC-CURRENT-001,2026-02-10T19:41:39,2026-02-10,customer_payment,0.0,12660.57,12660.57,87107812.05,UPI,Customer CUS000191,retail,REF000002718,Payment received - UPI,INV-202602-003887,,matched
BNK00013643,ACC-CURRENT-001,2026-02-11T09:40:23,2026-02-11,card_settlement,0.0,13060.8,13060.8,87120872.85,credit_card,Payment Gateway Settlement,payment_processor,REF000001702,Card settlement batch (2 txns),,,partially_matched
BNK00013644,ACC-CURRENT-001,2026-02-11T09:40:23,2026-02-11,bank_charges,202.67,0.0,-202.67,87120670.18,bank_fee,Bank,bank,REF000001703,Card MDR charges,,,matched
BNK00013645,ACC-CURRENT-001,2026-02-11T10:02:48,2026-02-11,customer_payment,0.0,106905.1,106905.1,87227575.28,UPI,Customer CUS000438,small_business,REF000003857,Payment received - UPI,INV-202602-000010,,matched
BNK00013646,ACC-CURRENT-001,2026-02-11T10:05:10,2026-02-11,customer_payment,0.0,10545.77,10545.77,87238121.05,credit,Customer CUS000843,small_business,REF000010624,Payment received - credit,INV-202512-004825,,matched
BNK00013647,ACC-CURRENT-001,2026-02-11T10:18:23,2026-02-11,customer_payment,0.0,20970.44,20970.44,87259091.49,credit,Customer CUS000247,small_business,REF000008966,Payment received - credit,INV-202512-003925,,matched
BNK00013648,ACC-CURRENT-001,2026-02-11T10:25:20,2026-02-11,card_settlement,0.0,54961.55,54961.55,87314053.04,credit_card,Payment Gateway Settlement,payment_processor,REF000001700,Card settlement batch (1 txns),,,matched
BNK00013649,ACC-CURRENT-001,2026-02-11T10:25:20,2026-02-11,bank_charges,1076.57,0.0,-1076.57,87312976.47,bank_fee,Bank,bank,REF000001701,Card MDR charges,,,matched
BNK00013650,ACC-CURRENT-001,2026-02-11T11:07:52,2026-02-11,customer_payment,0.0,11338.5,11338.5,87324314.97,UPI,Customer CUS000311,retail,REF000003255,Payment received - UPI,INV-202602-005784,,matched
BNK00013651,ACC-CURRENT-001,2026-02-11T11:27:40,2026-02-11,supplier_payment,25228.06,0.0,-25228.06,87299086.91,bank_transfer,Om Traders 003,supplier,REF000011948,Payment to supplier,,SINV-SUP003-002971|SINV-SUP003-006579|SINV-SUP003-008050,partially_matched
BNK00013652,ACC-CURRENT-001,2026-02-11T11:36:53,2026-02-11,supplier_payment,2828.85,0.0,-2828.85,87296258.06,bank_transfer,Silver Trading Co. 029,supplier,REF000016839,Payment to supplier,,SINV-SUP029-004867|SINV-SUP029-005562,partially_matched
BNK00013653,ACC-CURRENT-001,2026-02-11T12:38:59,2026-02-11,customer_payment,0.0,51525.52,51525.52,87347783.58,UPI,Customer CUS000468,retail,REF000003990,Payment received - UPI,INV-202602-008768,,matched
BNK00013654,ACC-CURRENT-001,2026-02-11T14:00:00,2026-02-11,electricity,29944.97,0.0,-29944.97,87317838.61,bank_transfer,MSEDCL,utility,REF000017085,Electricity bill,,,matched
BNK00013655,ACC-CURRENT-001,2026-02-11T14:00:06,2026-02-11,supplier_payment,175608.14,0.0,-175608.14,87142230.47,bank_transfer,Suraj Distributors 016,supplier,REF000014711,Payment to supplier,,SINV-SUP016-001039,matched
BNK00013656,ACC-CURRENT-001,2026-02-11T14:02:59,2026-02-11,supplier_payment,12276.72,0.0,-12276.72,87129953.75,bank_transfer,Skyline Communications 001,supplier,REF000011339,Payment to supplier,,SINV-SUP001-008481,matched
BNK00013657,ACC-CURRENT-001,2026-02-11T14:19:40,2026-02-11,customer_payment,0.0,54260.62,54260.62,87184214.37,UPI,Customer CUS000559,retail,REF000004346,Payment received - UPI,INV-202602-010304,,matched
BNK00013658,ACC-CURRENT-001,2026-02-11T14:28:19,2026-02-11,customer_payment,0.0,18371.85,18371.85,87202586.22,UPI,Customer CUS000626,retail,REF000004661,Payment received - UPI,INV-202602-007747,,matched
BNK00013659,ACC-CURRENT-001,2026-02-11T14:52:45,2026-02-11,customer_payment,0.0,44991.37,44991.37,87247577.59,UPI,Customer CUS000278,small_business,REF000003121,Payment received - UPI,INV-202602-013199,,matched
BNK00013660,ACC-CURRENT-001,2026-02-11T16:22:36,2026-02-11,customer_payment,0.0,89309.59,89309.59,87336887.18,bank_transfer,Customer CUS000913,small_business,REF000008089,Payment received - bank_transfer,INV-202602-014235,,matched
BNK00013661,ACC-CURRENT-001,2026-02-11T16:59:22,2026-02-11,supplier_payment,16359.28,0.0,-16359.28,87320527.9,bank_transfer,Mumbai Digital World 010,supplier,REF000013540,Payment to supplier,,SINV-SUP010-003139,matched
BNK00013662,ACC-CURRENT-001,2026-02-11T17:08:54,2026-02-11,supplier_payment,3344.24,0.0,-3344.24,87317183.66,bank_transfer,Sagar Mobile Point 009,supplier,REF000013097,Payment to supplier,,SINV-SUP009-006130|SINV-SUP009-008803,partially_matched
BNK00013663,ACC-CURRENT-001,2026-02-11T17:10:34,2026-02-11,supplier_payment,4089.71,0.0,-4089.71,87313093.95,bank_transfer,United Communications 017,supplier,REF000014905,Payment to supplier,,SINV-SUP017-000443,matched
BNK00013664,ACC-CURRENT-001,2026-02-11T17:21:33,2026-02-11,customer_payment,0.0,5452.01,5452.01,87318545.96,UPI,Customer CUS000975,retail,REF000006182,Payment received - UPI,INV-202602-010905,,matched
BNK00013665,ACC-CURRENT-001,2026-02-11T17:29:27,2026-02-11,customer_payment,0.0,85565.57,85565.57,87404111.53,bank_transfer,Customer CUS000938,small_business,REF000008144,Payment received - bank_transfer,INV-202602-013945,,matched
BNK00013666,ACC-CURRENT-001,2026-02-11T17:30:45,2026-02-11,customer_payment,0.0,9597.12,9597.12,87413708.65,credit,Customer CUS000414,small_business,REF000009416,Payment received - credit,INV-202601-009585,,matched
BNK00013667,ACC-CURRENT-001,2026-02-11T18:01:29,2026-02-11,customer_payment,0.0,254.54,254.54,87413963.19,UPI,Customer CUS000038,small_business,REF000002093,Payment received - UPI,INV-202602-002830,,matched
BNK00013668,ACC-CURRENT-001,2026-02-11T18:39:28,2026-02-11,customer_payment,0.0,1421.42,1421.42,87415384.61,UPI,Customer CUS000285,retail,REF000003156,Payment received - UPI,INV-202602-004397,,matched
BNK00013669,ACC-CURRENT-001,2026-02-11T19:28:29,2026-02-11,customer_payment,0.0,7448.92,7448.92,87422833.53,UPI,Customer CUS000288,small_business,REF000003168,Payment received - UPI,INV-202602-005202,,matched
BNK00013670,ACC-CURRENT-001,2026-02-11T19:38:51,2026-02-11,customer_payment,0.0,40650.06,40650.06,87463483.59,UPI,Customer CUS000180,retail,REF000002669,Payment received - UPI,INV-202602-014159,,matched
BNK00013671,ACC-CURRENT-001,2026-02-11T19:42:23,2026-02-11,customer_payment,0.0,9454.38,9454.38,87472937.97,UPI,Customer CUS000767,retail,REF000005286,Payment received - UPI,INV-202602-004089,,matched
BNK00013672,ACC-CURRENT-001,2026-02-12T10:07:04,2026-02-12,customer_payment,0.0,110778.96,110778.96,87583716.93,bank_transfer,Customer CUS000345,corporate,REF000006983,Payment received - bank_transfer,INV-202602-009420,,matched
BNK00013673,ACC-CURRENT-001,2026-02-12T10:26:49,2026-02-12,customer_payment,0.0,52850.79,52850.79,87636567.72,credit,Customer CUS000866,small_business,REF000010717,Payment received - credit,INV-202601-010587,,matched
BNK00013674,ACC-CURRENT-001,2026-02-12T11:38:20,2026-02-12,supplier_payment,49226.68,0.0,-49226.68,87587341.04,bank_transfer,Suraj Distributors 016,supplier,REF000014712,Payment to supplier,,SINV-SUP016-001374,matched
BNK00013675,ACC-CURRENT-001,2026-02-12T12:18:45,2026-02-12,supplier_payment,1869.33,0.0,-1869.33,87585471.71,bank_transfer,Metro Infotech 014,supplier,REF000014317,Payment to supplier,,SINV-SUP014-005101,matched
BNK00013676,ACC-CURRENT-001,2026-02-12T12:33:12,2026-02-12,customer_payment,0.0,6416.45,6416.45,87591888.16,UPI,Customer CUS000415,retail,REF000003733,Payment received - UPI,INV-202602-001625,,matched
BNK00013677,ACC-CURRENT-001,2026-02-12T12:55:28,2026-02-12,supplier_payment,1745.12,0.0,-1745.12,87590143.04,bank_transfer,Silver Digital World 006,supplier,REF000012463,Payment to supplier,,SINV-SUP006-006136,matched
BNK00013678,ACC-CURRENT-001,2026-02-12T13:01:01,2026-02-12,supplier_payment,2952.85,0.0,-2952.85,87587190.19,bank_transfer,Silver Trading Co. 029,supplier,REF000016840,Payment to supplier,,SINV-SUP029-003962|SINV-SUP029-005104,partially_matched
BNK00013679,ACC-CURRENT-001,2026-02-12T13:05:25,2026-02-12,customer_payment,0.0,354.45,354.45,87587544.64,UPI,Customer CUS000933,retail,REF000006030,Payment received - UPI,INV-202602-009201,,matched
BNK00013680,ACC-CURRENT-001,2026-02-12T14:02:06,2026-02-12,supplier_payment,8781.12,0.0,-8781.12,87578763.52,bank_transfer,Om Technologies 027,supplier,REF000016172,Payment to supplier,,SINV-SUP027-002095|SINV-SUP027-002098,partially_matched
BNK00013681,ACC-CURRENT-001,2026-02-12T14:11:48,2026-02-12,supplier_payment,903.2,0.0,-903.2,87577860.32,bank_transfer,Andheri Enterprises 008,supplier,REF000012729,Payment to supplier,,SINV-SUP008-005347,matched
BNK00013682,ACC-CURRENT-001,2026-02-12T14:25:43,2026-02-12,customer_payment,0.0,15393.58,15393.58,87593253.9,UPI,Customer CUS000870,retail,REF000005695,Payment received - UPI,INV-202602-000146,,matched
BNK00013683,ACC-CURRENT-001,2026-02-12T14:50:13,2026-02-12,customer_payment,0.0,2774.38,2774.38,87596028.28,UPI,Customer CUS000417,retail,REF000003746,Payment received - UPI,INV-202602-000420,,matched
BNK00013684,ACC-CURRENT-001,2026-02-12T15:13:59,2026-02-12,customer_payment,0.0,8111.06,8111.06,87604139.34,UPI,Customer CUS000053,retail,REF000002157,Payment received - UPI,INV-202602-000519,,matched
BNK00013685,ACC-CURRENT-001,2026-02-12T15:28:12,2026-02-12,supplier_payment,1566.33,0.0,-1566.33,87602573.01,bank_transfer,Suraj Electronics 012,supplier,REF000013829,Payment to supplier,,SINV-SUP012-007386,matched
BNK00013686,ACC-CURRENT-001,2026-02-12T15:56:41,2026-02-12,supplier_payment,113475.88,0.0,-113475.88,87489097.13,bank_transfer,Shree Impex 019,supplier,REF000015173,Payment to supplier,,SINV-SUP019-005788,matched
BNK00013687,ACC-CURRENT-001,2026-02-12T16:25:32,2026-02-12,customer_payment,0.0,2203.3,2203.3,87491300.43,UPI,Customer CUS000075,retail,REF000002238,Payment received - UPI,INV-202602-012616,,matched
BNK00013688,ACC-CURRENT-001,2026-02-12T16:35:04,2026-02-12,customer_payment,0.0,31831.1,31831.1,87523131.53,credit,Customer CUS000288,small_business,REF000009152,Payment received - credit,INV-202601-013300,,matched
BNK00013689,ACC-CURRENT-001,2026-02-12T16:50:59,2026-02-12,customer_payment,0.0,4376.5,4376.5,87527508.03,credit,Customer CUS000843,small_business,REF000010625,Payment received - credit,INV-202512-003579|INV-202512-010970,,partially_matched
BNK00013690,ACC-CURRENT-001,2026-02-12T16:56:36,2026-02-12,supplier_payment,16196.08,0.0,-16196.08,87511311.95,bank_transfer,Om Traders 003,supplier,REF000011949,Payment to supplier,,SINV-SUP003-003488|SINV-SUP003-006690,partially_matched
BNK00013691,ACC-CURRENT-001,2026-02-12T17:09:49,2026-02-12,customer_payment,0.0,20502.53,20502.53,87531814.48,UPI,Customer CUS000314,retail,REF000003304,Payment received - UPI,INV-202602-005302,,matched
BNK00013692,ACC-CURRENT-001,2026-02-12T17:15:13,2026-02-12,supplier_payment,14641.96,0.0,-14641.96,87517172.52,bank_transfer,Horizon Trading Co. 013,supplier,REF000013973,Payment to supplier,,SINV-SUP013-008983,matched
BNK00013693,ACC-CURRENT-001,2026-02-12T18:49:56,2026-02-12,cash_deposit,0.0,58682.29,58682.29,87575854.81,cash,Self (till deposit),internal,REF000000570,Daily cash till deposit,,,unmatched
