inventory_transaction_id,timestamp,product_id,transaction_type,quantity_in,quantity_out,linked_purchase_id,linked_sales_id,warehouse,unit_cost,quantity_balance
INVT00038896,2026-04-26 20:11:28,PRD00126,sale,0.0,2,,TXN00028573,"Andheri East MIDC, Mumbai",189.24569781032454,6.0
INVT00015773,2026-05-01 11:20:39,PRD00126,sale,0.0,4,,TXN00006242,"Andheri East MIDC, Mumbai",194.68260553622355,2.0
INVT00016412,2026-05-01 11:31:09,PRD00126,sale,0.0,2,,TXN00006861,"Andheri East MIDC, Mumbai",194.68260553622355,0.0
INVT00016207,2026-05-02 12:55:49,PRD00126,sale,0.0,8,,TXN00006662,"Andheri East MIDC, Mumbai",193.37735135899092,0.0
INVT00023468,2026-05-06 11:27:48,PRD00126,sale,0.0,4,,TXN00013676,"Andheri East MIDC, Mumbai",194.0273358573408,0.0
INVT00006359,2026-05-06 17:34:06,PRD00126,purchase,5.0,0,PUR00006233,,"Andheri East MIDC, Mumbai",187.39,5.0
INVT00006361,2026-05-09 12:34:48,PRD00126,purchase,50.0,0,PUR00006235,,"Andheri East MIDC, Mumbai",199.62,55.0
INVT00033870,2026-05-10 12:01:30,PRD00126,sale,0.0,4,,TXN00023727,"Andheri East MIDC, Mumbai",193.0181012653905,51.0
INVT00006360,2026-05-11 16:03:38,PRD00126,purchase,4.0,0,PUR00006234,,"Andheri East MIDC, Mumbai",194.66,55.0
INVT00015514,2026-05-11 21:02:25,PRD00126,sale,0.0,2,,TXN00006000,"Andheri East MIDC, Mumbai",192.01357231481478,53.0
INVT00014927,2026-05-13 20:17:13,PRD00126,sale,0.0,3,,TXN00005429,"Andheri East MIDC, Mumbai",190.4313736870589,50.0
INVT00018644,2026-05-17 18:55:59,PRD00126,sale,0.0,4,,TXN00009002,"Andheri East MIDC, Mumbai",195.28742849997627,46.0
INVT00034657,2026-05-23 11:57:53,PRD00126,sale,0.0,1,,TXN00024483,"Andheri East MIDC, Mumbai",192.26083796265414,45.0
INVT00028848,2026-05-25 18:53:58,PRD00126,sale,0.0,2,,TXN00018877,"Andheri East MIDC, Mumbai",191.07442072691293,43.0
INVT00009628,2026-05-25 19:08:25,PRD00126,sale,0.0,4,,TXN00000312,"Andheri East MIDC, Mumbai",191.07442072691293,39.0
INVT00039976,2026-06-03 10:00:00,PRD00126,sale,0.0,2,,TXN00029615,"Andheri East MIDC, Mumbai",192.12584969969313,37.0
INVT00029852,2026-06-21 13:47:58,PRD00126,sale,0.0,1,,TXN00019844,"Andheri East MIDC, Mumbai",192.2405390511894,36.0
INVT00006362,2024-07-01 00:00:00,PRD00127,stock_adjustment,9.27,0,,,"Andheri East MIDC, Mumbai",772.0,9.27
INVT00014172,2024-08-15 17:31:10,PRD00127,sale,0.0,2,,TXN00004711,"Andheri East MIDC, Mumbai",760.9192511551508,7.27
INVT00021702,2024-08-31 12:13:53,PRD00127,sale,0.0,2,,TXN00011959,"Andheri East MIDC, Mumbai",772.1912425155027,5.27
INVT00034971,2024-09-12 19:34:20,PRD00127,sale,0.0,4,,TXN00024786,"Andheri East MIDC, Mumbai",782.1699618235855,1.27
INVT00006363,2024-09-23 10:29:35,PRD00127,purchase,5.0,0,PUR00006236,,"Andheri East MIDC, Mumbai",790.39,6.27
INVT00037193,2024-10-20 18:27:54,PRD00127,sale,0.0,3,,TXN00026924,"Andheri East MIDC, Mumbai",781.184830502723,3.27
INVT00037766,2024-10-24 17:56:01,PRD00127,sale,0.0,1,,TXN00027475,"Andheri East MIDC, Mumbai",782.8829234829899,2.27
INVT00013120,2024-10-24 19:23:16,PRD00127,sale,0.0,7,,TXN00003686,"Andheri East MIDC, Mumbai",782.8829234829899,0.0
INVT00006364,2024-11-01 04:53:31,PRD00127,purchase,5.0,0,PUR00006237,,"Andheri East MIDC, Mumbai",771.8,5.0
INVT00020716,2024-11-03 14:24:55,PRD00127,sale,0.0,6,,TXN00011003,"Andheri East MIDC, Mumbai",778.0747611614826,0.0
INVT00006365,2024-11-13 14:07:32,PRD00127,purchase,5.0,0,PUR00006238,,"Andheri East MIDC, Mumbai",767.24,5.0
INVT00010704,2025-01-01 17:31:50,PRD00127,sale,0.0,15,,TXN00001348,"Andheri East MIDC, Mumbai",788.0191068965139,0.0
INVT00006366,2025-01-11 12:10:38,PRD00127,purchase,5.0,0,PUR00006239,,"Andheri East MIDC, Mumbai",791.8,5.0
INVT00022459,2025-01-13 14:29:20,PRD00127,sale,0.0,4,,TXN00012691,"Andheri East MIDC, Mumbai",792.0830181091281,1.0
INVT00021446,2025-01-21 19:45:43,PRD00127,sale,0.0,1,,TXN00011713,"Andheri East MIDC, Mumbai",795.58074426813,0.0
INVT00006367,2025-01-23 12:36:10,PRD00127,purchase,5.0,0,PUR00006240,,"Andheri East MIDC, Mumbai",771.68,5.0
INVT00029895,2025-02-13 19:10:33,PRD00127,sale,0.0,5,,TXN00019886,"Andheri East MIDC, Mumbai",792.0191692228292,0.0
INVT00024836,2025-02-17 21:03:59,PRD00127,sale,0.0,1,,TXN00015009,"Andheri East MIDC, Mumbai",793.3314321556213,0.0
INVT00006368,2025-02-24 11:15:14,PRD00127,purchase,5.0,0,PUR00006241,,"Andheri East MIDC, Mumbai",818.35,5.0
INVT00025678,2025-03-10 14:21:38,PRD00127,sale,0.0,8,,TXN00015820,"Andheri East MIDC, Mumbai",797.3251562195665,0.0
INVT00006369,2025-03-18 03:29:03,PRD00127,purchase,50.0,0,PUR00006242,,"Andheri East MIDC, Mumbai",825.07,50.0
INVT00020877,2025-04-06 11:28:55,PRD00127,sale,0.0,3,,TXN00011162,"Andheri East MIDC, Mumbai",799.8582424774077,47.0
INVT00035269,2025-05-12 16:37:34,PRD00127,sale,0.0,2,,TXN00025074,"Andheri East MIDC, Mumbai",813.2096949363857,45.0
INVT00013518,2025-05-23 17:39:19,PRD00127,sale,0.0,1,,TXN00004074,"Andheri East MIDC, Mumbai",800.3621793220728,44.0
INVT00038758,2025-05-25 20:13:48,PRD00127,sale,0.0,1,,TXN00028439,"Andheri East MIDC, Mumbai",811.014831281658,43.0
INVT00013087,2025-05-31 17:14:33,PRD00127,sale,0.0,1,,TXN00003653,"Andheri East MIDC, Mumbai",808.359925269117,42.0
INVT00017443,2025-07-04 10:00:00,PRD00127,sale,0.0,2,,TXN00007845,"Andheri East MIDC, Mumbai",808.5757537780654,40.0
INVT00019801,2025-07-06 10:27:43,PRD00127,sale,0.0,3,,TXN00010119,"Andheri East MIDC, Mumbai",812.1800934998997,37.0
INVT00021280,2025-07-16 19:19:54,PRD00127,sale,0.0,1,,TXN00011552,"Andheri East MIDC, Mumbai",799.413174476493,36.0
INVT00037048,2025-09-14 18:58:24,PRD00127,sale,0.0,2,,TXN00026788,"Andheri East MIDC, Mumbai",808.858118555459,34.0
INVT00036286,2025-10-21 18:44:17,PRD00127,sale,0.0,3,,TXN00026057,"Andheri East MIDC, Mumbai",838.7151160171891,31.0
INVT00014679,2025-10-29 11:28:44,PRD00127,sale,0.0,1,,TXN00005198,"Andheri East MIDC, Mumbai",811.4673387803065,30.0
INVT00018453,2025-10-30 18:45:24,PRD00127,sale,0.0,1,,TXN00008819,"Andheri East MIDC, Mumbai",820.4459946736712,29.0
INVT00033658,2025-11-14 18:52:06,PRD00127,sale,0.0,21,,TXN00023518,"Andheri East MIDC, Mumbai",810.379761829971,8.0
INVT00023008,2025-11-21 17:50:19,PRD00127,sale,0.0,4,,TXN00013227,"Andheri East MIDC, Mumbai",822.1889928842987,4.0
INVT00006370,2025-12-01 09:04:43,PRD00127,purchase,5.0,0,PUR00006243,,"Andheri East MIDC, Mumbai",834.5,9.0
INVT00024756,2025-12-06 19:36:37,PRD00127,sale,0.0,1,,TXN00014933,"Andheri East MIDC, Mumbai",841.6916524726331,8.0
INVT00024757,2025-12-15 00:00:00,PRD00127,sales_return,1.0,0,,TXN00014933,"Andheri East MIDC, Mumbai",841.6916524726331,9.0
INVT00026945,2025-12-21 18:12:50,PRD00127,sale,0.0,3,,TXN00017044,"Andheri East MIDC, Mumbai",844.6667127824533,6.0
INVT00015003,2025-12-22 18:47:40,PRD00127,sale,0.0,2,,TXN00005503,"Andheri East MIDC, Mumbai",817.4593637038481,4.0
INVT00013646,2025-12-23 10:20:16,PRD00127,sale,0.0,5,,TXN00004199,"Andheri East MIDC, Mumbai",816.5820093413595,0.0
INVT00006371,2026-01-01 06:09:05,PRD00127,purchase,5.0,0,PUR00006244,,"Andheri East MIDC, Mumbai",806.59,5.0
INVT00015531,2026-01-05 18:31:55,PRD00127,sale,0.0,1,,TXN00006016,"Andheri East MIDC, Mumbai",829.8164637262164,4.0
INVT00016330,2026-01-21 12:58:23,PRD00127,sale,0.0,1,,TXN00006782,"Andheri East MIDC, Mumbai",841.7537832350225,3.0
INVT00006372,2026-01-24 20:16:09,PRD00127,purchase,5.0,0,PUR00006245,,"Andheri East MIDC, Mumbai",830.61,8.0
INVT00009814,2026-02-08 11:06:34,PRD00127,sale,0.0,2,,TXN00000492,"Andheri East MIDC, Mumbai",820.2628527430705,6.0
INVT00029360,2026-04-29 13:40:08,PRD00127,sale,0.0,1,,TXN00019373,"Andheri East MIDC, Mumbai",845.2990859379039,5.0
INVT00025919,2026-04-30 19:45:09,PRD00127,sale,0.0,18,,TXN00016048,"Andheri East MIDC, Mumbai",846.6493336158462,0.0
INVT00025920,2026-05-07 00:00:00,PRD00127,sales_return,18.0,0,,TXN00016048,"Andheri East MIDC, Mumbai",846.6493336158462,18.0
INVT00006373,2026-05-10 13:13:46,PRD00127,purchase,5.0,0,PUR00006246,,"Andheri East MIDC, Mumbai",843.29,23.0
INVT00010254,2026-06-16 18:20:08,PRD00127,sale,0.0,1,,TXN00000913,"Andheri East MIDC, Mumbai",846.5153820497668,22.0
INVT00034482,2026-06-18 13:28:09,PRD00127,sale,0.0,2,,TXN00024310,"Andheri East MIDC, Mumbai",851.0744562558266,20.0
INVT00006374,2026-06-19 23:52:12,PRD00127,purchase,50.0,0,PUR00006247,,"Andheri East MIDC, Mumbai",843.17,70.0
INVT00034712,2026-06-23 19:56:04,PRD00127,sale,0.0,1,,TXN00024536,"Andheri East MIDC, Mumbai",833.3193570481662,69.0
INVT00032447,2026-06-27 19:42:44,PRD00127,sale,0.0,2,,TXN00022352,"Andheri East MIDC, Mumbai",844.8756156562499,67.0
INVT00006375,2024-07-01 00:00:00,PRD00128,stock_adjustment,30.49,0,,,"Andheri East MIDC, Mumbai",418.88,30.49
INVT00018571,2024-07-05 13:57:42,PRD00128,sale,0.0,6,,TXN00008933,"Andheri East MIDC, Mumbai",412.32869162952056,24.49
INVT00026215,2024-07-07 17:15:01,PRD00128,sale,0.0,3,,TXN00016327,"Andheri East MIDC, Mumbai",419.47621120801153,21.49
INVT00019983,2024-07-08 16:24:51,PRD00128,sale,0.0,2,,TXN00010297,"Andheri East MIDC, Mumbai",414.03648207117885,19.49
INVT00024315,2024-07-10 13:15:51,PRD00128,sale,0.0,2,,TXN00014500,"Andheri East MIDC, Mumbai",417.4922187009403,17.49
INVT00023699,2024-07-10 19:05:21,PRD00128,sale,0.0,1,,TXN00013903,"Andheri East MIDC, Mumbai",417.4922187009403,16.49
INVT00023818,2024-07-14 12:45:50,PRD00128,sale,0.0,7,,TXN00014018,"Andheri East MIDC, Mumbai",420.5230326092925,9.49
INVT00006376,2024-07-21 15:16:04,PRD00128,purchase,5.0,0,PUR00006248,,"Andheri East MIDC, Mumbai",424.59,14.49
INVT00023819,2024-07-23 00:00:00,PRD00128,sales_return,7.0,0,,TXN00014018,"Andheri East MIDC, Mumbai",420.5230326092925,21.49
INVT00006377,2024-07-24 09:39:11,PRD00128,purchase,5.0,0,PUR00006249,,"Andheri East MIDC, Mumbai",410.0,26.49
INVT00027231,2024-07-25 17:17:00,PRD00128,sale,0.0,2,,TXN00017322,"Andheri East MIDC, Mumbai",416.7574487711129,24.49
INVT00018633,2024-07-27 18:17:36,PRD00128,sale,0.0,2,,TXN00008991,"Andheri East MIDC, Mumbai",416.46734733438217,22.49
INVT00020666,2024-07-29 11:19:16,PRD00128,sale,0.0,3,,TXN00010956,"Andheri East MIDC, Mumbai",410.37412180389373,19.49
INVT00020372,2024-07-30 18:19:45,PRD00128,sale,0.0,1,,TXN00010673,"Andheri East MIDC, Mumbai",421.4304768749178,18.49
INVT00014127,2024-08-02 12:42:06,PRD00128,sale,0.0,14,,TXN00004666,"Andheri East MIDC, Mumbai",420.61777323652746,4.49
INVT00035640,2024-08-03 19:40:16,PRD00128,sale,0.0,4,,TXN00025432,"Andheri East MIDC, Mumbai",421.83926752031715,0.49
INVT00006378,2024-08-04 05:48:55,PRD00128,purchase,5.0,0,PUR00006250,,"Andheri East MIDC, Mumbai",414.03,5.49
INVT00032723,2024-08-05 18:12:54,PRD00128,sale,0.0,2,,TXN00022624,"Andheri East MIDC, Mumbai",416.11816924906174,3.49
INVT00020449,2024-08-06 19:06:43,PRD00128,sale,0.0,4,,TXN00010747,"Andheri East MIDC, Mumbai",419.4022788567716,0.0
INVT00020667,2024-08-08 00:00:00,PRD00128,sales_return,3.0,0,,TXN00010956,"Andheri East MIDC, Mumbai",410.37412180389373,3.0
INVT00006379,2024-08-08 05:08:23,PRD00128,purchase,5.0,0,PUR00006251,,"Andheri East MIDC, Mumbai",405.98,8.0
INVT00019471,2024-08-10 20:34:05,PRD00128,sale,0.0,4,,TXN00009807,"Andheri East MIDC, Mumbai",415.8273840755683,4.0
INVT00025629,2024-08-11 10:38:28,PRD00128,sale,0.0,6,,TXN00015773,"Andheri East MIDC, Mumbai",412.0559147910221,0.0
INVT00006380,2024-08-13 03:27:37,PRD00128,purchase,4.0,0,PUR00006252,,"Andheri East MIDC, Mumbai",422.68,4.0
INVT00006381,2024-08-13 21:28:55,PRD00128,purchase,5.0,0,PUR00006253,,"Andheri East MIDC, Mumbai",424.8,9.0
INVT00019088,2024-08-14 11:47:35,PRD00128,sale,0.0,2,,TXN00009436,"Andheri East MIDC, Mumbai",411.9492314999851,7.0
INVT00006382,2024-08-16 00:48:28,PRD00128,purchase,5.0,0,PUR00006254,,"Andheri East MIDC, Mumbai",403.64,12.0
INVT00029789,2024-08-17 10:15:06,PRD00128,sale,0.0,2,,TXN00019784,"Andheri East MIDC, Mumbai",420.67837932896094,10.0
INVT00022205,2024-08-20 12:45:16,PRD00128,sale,0.0,1,,TXN00012446,"Andheri East MIDC, Mumbai",418.90035963846447,9.0
INVT00006383,2024-08-20 22:39:27,PRD00128,purchase,5.0,0,PUR00006255,,"Andheri East MIDC, Mumbai",416.62,14.0
INVT00038524,2024-08-23 10:42:07,PRD00128,sale,0.0,2,,TXN00028213,"Andheri East MIDC, Mumbai",423.51029666083235,12.0
INVT00006384,2024-08-27 06:19:49,PRD00128,purchase,5.0,0,PUR00006256,,"Andheri East MIDC, Mumbai",421.29,17.0
INVT00019500,2024-08-28 18:12:43,PRD00128,sale,0.0,2,,TXN00009835,"Andheri East MIDC, Mumbai",422.21351254957773,15.0
INVT00018319,2024-08-28 18:28:35,PRD00128,sale,0.0,3,,TXN00008689,"Andheri East MIDC, Mumbai",422.21351254957773,12.0
INVT00006385,2024-09-03 21:12:46,PRD00128,purchase,5.0,0,PUR00006257,,"Andheri East MIDC, Mumbai",426.16,17.0
INVT00019501,2024-09-05 00:00:00,PRD00128,sales_return,2.0,0,,TXN00009835,"Andheri East MIDC, Mumbai",422.21351254957773,19.0
INVT00006386,2024-09-07 22:09:59,PRD00128,purchase,3.0,0,PUR00006258,,"Andheri East MIDC, Mumbai",428.57,22.0
INVT00034987,2024-09-10 11:44:28,PRD00128,sale,0.0,3,,TXN00024802,"Andheri East MIDC, Mumbai",421.69662414823847,19.0
INVT00019444,2024-09-10 14:21:14,PRD00128,sale,0.0,3,,TXN00009780,"Andheri East MIDC, Mumbai",421.69662414823847,16.0
INVT00033729,2024-09-12 18:56:23,PRD00128,sale,0.0,2,,TXN00023588,"Andheri East MIDC, Mumbai",430.04188734406563,14.0
INVT00036909,2024-09-12 19:02:30,PRD00128,sale,0.0,8,,TXN00026656,"Andheri East MIDC, Mumbai",430.04188734406563,6.0
INVT00036825,2024-09-17 13:47:42,PRD00128,sale,0.0,1,,TXN00026575,"Andheri East MIDC, Mumbai",415.5561737791338,5.0
INVT00021558,2024-09-17 18:41:11,PRD00128,sale,0.0,1,,TXN00011821,"Andheri East MIDC, Mumbai",415.5561737791338,4.0
INVT00036826,2024-09-18 00:00:00,PRD00128,sales_return,1.0,0,,TXN00026575,"Andheri East MIDC, Mumbai",415.5561737791338,5.0
INVT00006387,2024-09-23 01:35:18,PRD00128,purchase,5.0,0,PUR00006259,,"Andheri East MIDC, Mumbai",419.87,10.0
INVT00006388,2024-09-23 09:52:00,PRD00128,purchase,5.0,0,PUR00006260,,"Andheri East MIDC, Mumbai",440.94,15.0
INVT00006389,2024-09-24 00:27:59,PRD00128,purchase,3.0,0,PUR00006261,,"Andheri East MIDC, Mumbai",411.76,18.0
INVT00027611,2024-09-25 12:03:28,PRD00128,sale,0.0,1,,TXN00017688,"Andheri East MIDC, Mumbai",427.13764719973335,17.0
INVT00006390,2024-09-26 17:05:19,PRD00128,purchase,5.0,0,PUR00006262,,"Andheri East MIDC, Mumbai",421.9,22.0
INVT00032787,2024-09-27 19:45:43,PRD00128,sale,0.0,1,,TXN00022685,"Andheri East MIDC, Mumbai",414.7574682617808,21.0
INVT00022793,2024-10-03 15:13:02,PRD00128,sale,0.0,2,,TXN00013021,"Andheri East MIDC, Mumbai",425.4508645709969,19.0
INVT00016785,2024-10-05 19:50:17,PRD00128,sale,0.0,4,,TXN00007214,"Andheri East MIDC, Mumbai",425.8320877355536,15.0
INVT00031488,2024-10-06 18:40:18,PRD00128,sale,0.0,2,,TXN00021427,"Andheri East MIDC, Mumbai",415.0504104573808,13.0
INVT00010158,2024-10-08 18:36:38,PRD00128,sale,0.0,2,,TXN00000822,"Andheri East MIDC, Mumbai",422.62161457069305,11.0
INVT00006391,2024-10-09 03:01:12,PRD00128,purchase,5.0,0,PUR00006263,,"Andheri East MIDC, Mumbai",404.49,16.0
INVT00025786,2024-10-14 12:44:42,PRD00128,sale,0.0,1,,TXN00015924,"Andheri East MIDC, Mumbai",418.1791661571502,15.0
INVT00006392,2024-10-15 19:57:56,PRD00128,purchase,5.0,0,PUR00006264,,"Andheri East MIDC, Mumbai",424.32,20.0
INVT00025787,2024-10-16 00:00:00,PRD00128,sales_return,1.0,0,,TXN00015924,"Andheri East MIDC, Mumbai",418.1791661571502,21.0
INVT00032599,2024-10-16 10:00:00,PRD00128,sale,0.0,1,,TXN00022503,"Andheri East MIDC, Mumbai",422.67649153531636,20.0
INVT00028644,2024-10-17 17:39:14,PRD00128,sale,0.0,12,,TXN00018682,"Andheri East MIDC, Mumbai",423.37477814071394,8.0
INVT00006393,2024-10-18 14:36:10,PRD00128,purchase,5.0,0,PUR00006265,,"Andheri East MIDC, Mumbai",421.21,13.0
INVT00040289,2024-10-20 14:24:32,PRD00128,sale,0.0,2,,TXN00029912,"Andheri East MIDC, Mumbai",418.31394231797356,11.0
INVT00030293,2024-10-23 19:54:56,PRD00128,sale,0.0,3,,TXN00020274,"Andheri East MIDC, Mumbai",421.9453519984897,8.0
INVT00011256,2024-10-26 21:27:00,PRD00128,sale,0.0,8,,TXN00001884,"Andheri East MIDC, Mumbai",415.31274345902267,0.0
INVT00025524,2024-10-27 11:23:33,PRD00128,sale,0.0,4,,TXN00015676,"Andheri East MIDC, Mumbai",413.6057666288784,0.0
INVT00026314,2024-10-28 11:33:05,PRD00128,sale,0.0,1,,TXN00016424,"Andheri East MIDC, Mumbai",429.3704050884644,0.0
INVT00026315,2024-10-28 11:33:05,PRD00128,sale,0.0,1,,TXN00016425,"Andheri East MIDC, Mumbai",429.3704050884644,0.0
INVT00006394,2024-10-29 06:02:33,PRD00128,purchase,5.0,0,PUR00006266,,"Andheri East MIDC, Mumbai",426.26,5.0
INVT00024904,2024-10-29 18:22:37,PRD00128,sale,0.0,2,,TXN00015076,"Andheri East MIDC, Mumbai",420.45133300081557,3.0
INVT00019067,2024-10-30 17:19:18,PRD00128,sale,0.0,1,,TXN00009416,"Andheri East MIDC, Mumbai",426.31485357484706,2.0
INVT00006395,2024-10-31 02:39:43,PRD00128,purchase,5.0,0,PUR00006267,,"Andheri East MIDC, Mumbai",434.26,7.0
INVT00006396,2024-11-02 09:38:42,PRD00128,purchase,5.0,0,PUR00006268,,"Andheri East MIDC, Mumbai",421.26,12.0
INVT00021671,2024-11-02 13:40:20,PRD00128,sale,0.0,1,,TXN00011929,"Andheri East MIDC, Mumbai",421.04889337502635,11.0
INVT00039320,2024-11-04 17:51:12,PRD00128,sale,0.0,1,,TXN00028978,"Andheri East MIDC, Mumbai",424.2152666054375,10.0
INVT00024905,2024-11-05 00:00:00,PRD00128,sales_return,2.0,0,,TXN00015076,"Andheri East MIDC, Mumbai",420.45133300081557,12.0
INVT00006397,2024-11-05 19:56:28,PRD00128,purchase,5.0,0,PUR00006269,,"Andheri East MIDC, Mumbai",414.46,17.0
INVT00006398,2024-11-09 15:14:48,PRD00128,purchase,5.0,0,PUR00006270,,"Andheri East MIDC, Mumbai",416.72,22.0
INVT00012452,2024-11-09 21:17:48,PRD00128,sale,0.0,3,,TXN00003040,"Andheri East MIDC, Mumbai",417.5402436671565,19.0
INVT00014629,2024-11-10 11:23:23,PRD00128,sale,0.0,3,,TXN00005149,"Andheri East MIDC, Mumbai",422.5779868946127,16.0
INVT00031633,2024-11-10 18:17:50,PRD00128,sale,0.0,1,,TXN00021567,"Andheri East MIDC, Mumbai",422.5779868946127,15.0
INVT00021044,2024-11-14 11:35:10,PRD00128,sale,0.0,1,,TXN00011322,"Andheri East MIDC, Mumbai",426.4774822448243,14.0
INVT00024668,2024-11-14 18:32:14,PRD00128,sale,0.0,4,,TXN00014848,"Andheri East MIDC, Mumbai",426.4774822448243,10.0
INVT00028778,2024-11-16 17:53:08,PRD00128,sale,0.0,3,,TXN00018809,"Andheri East MIDC, Mumbai",419.2400230218871,7.0
INVT00006399,2024-11-20 20:26:12,PRD00128,purchase,5.0,0,PUR00006271,,"Andheri East MIDC, Mumbai",419.99,12.0
INVT00030723,2024-11-21 18:32:20,PRD00128,sale,0.0,2,,TXN00020685,"Andheri East MIDC, Mumbai",422.40436954278607,10.0
INVT00006400,2024-11-23 19:47:37,PRD00128,purchase,5.0,0,PUR00006272,,"Andheri East MIDC, Mumbai",428.02,15.0
INVT00026736,2024-11-24 10:42:38,PRD00128,sale,0.0,2,,TXN00016837,"Andheri East MIDC, Mumbai",413.71539398273734,13.0
INVT00013633,2024-11-24 14:03:34,PRD00128,sale,0.0,1,,TXN00004187,"Andheri East MIDC, Mumbai",413.71539398273734,12.0
INVT00006401,2024-11-24 17:36:47,PRD00128,purchase,5.0,0,PUR00006273,,"Andheri East MIDC, Mumbai",432.77,17.0
INVT00036064,2024-11-29 11:45:58,PRD00128,sale,0.0,1,,TXN00025840,"Andheri East MIDC, Mumbai",432.9409176842594,16.0
INVT00012481,2024-12-02 13:52:15,PRD00128,sale,0.0,1,,TXN00003067,"Andheri East MIDC, Mumbai",417.9724306708552,15.0
INVT00038247,2024-12-05 18:15:59,PRD00128,sale,0.0,1,,TXN00027947,"Andheri East MIDC, Mumbai",424.3621773830557,14.0
INVT00006402,2024-12-06 06:42:10,PRD00128,purchase,5.0,0,PUR00006274,,"Andheri East MIDC, Mumbai",423.16,19.0
INVT00022400,2024-12-07 20:46:21,PRD00128,sale,0.0,1,,TXN00012633,"Andheri East MIDC, Mumbai",424.807075926273,18.0
INVT00039016,2024-12-08 20:19:22,PRD00128,sale,0.0,14,,TXN00028689,"Andheri East MIDC, Mumbai",423.41370134314167,4.0
INVT00011062,2024-12-09 15:27:09,PRD00128,sale,0.0,5,,TXN00001696,"Andheri East MIDC, Mumbai",427.82415539658115,0.0
INVT00006403,2024-12-12 20:10:48,PRD00128,purchase,5.0,0,PUR00006275,,"Andheri East MIDC, Mumbai",423.67,5.0
INVT00039137,2024-12-14 12:43:44,PRD00128,sale,0.0,1,,TXN00028808,"Andheri East MIDC, Mumbai",425.9826285680611,4.0
INVT00022830,2024-12-15 19:45:26,PRD00128,sale,0.0,3,,TXN00013056,"Andheri East MIDC, Mumbai",431.71233326411146,1.0
INVT00006404,2024-12-19 18:33:23,PRD00128,purchase,5.0,0,PUR00006276,,"Andheri East MIDC, Mumbai",418.5,6.0
INVT00006406,2024-12-20 07:39:01,PRD00128,purchase,5.0,0,PUR00006278,,"Andheri East MIDC, Mumbai",435.01,11.0
INVT00011332,2024-12-21 11:26:30,PRD00128,sale,0.0,6,,TXN00001959,"Andheri East MIDC, Mumbai",429.4123133250931,5.0
INVT00006405,2024-12-22 14:56:59,PRD00128,purchase,5.0,0,PUR00006277,,"Andheri East MIDC, Mumbai",430.32,10.0
INVT00006407,2024-12-25 23:38:01,PRD00128,purchase,5.0,0,PUR00006279,,"Andheri East MIDC, Mumbai",455.32,15.0
INVT00015147,2024-12-26 17:44:53,PRD00128,sale,0.0,2,,TXN00005640,"Andheri East MIDC, Mumbai",417.12288960684765,13.0
INVT00026264,2024-12-28 14:12:40,PRD00128,sale,0.0,1,,TXN00016374,"Andheri East MIDC, Mumbai",419.656885941239,12.0
INVT00039099,2025-01-01 11:05:53,PRD00128,sale,0.0,1,,TXN00028771,"Andheri East MIDC, Mumbai",430.5106745801923,11.0
INVT00017003,2025-01-01 20:04:46,PRD00128,sale,0.0,2,,TXN00007420,"Andheri East MIDC, Mumbai",430.5106745801923,9.0
INVT00006408,2025-01-01 23:34:05,PRD00128,purchase,5.0,0,PUR00006280,,"Andheri East MIDC, Mumbai",439.89,14.0
INVT00030103,2025-01-02 20:34:39,PRD00128,sale,0.0,5,,TXN00020090,"Andheri East MIDC, Mumbai",426.29041795803437,9.0
INVT00006409,2025-01-07 21:39:10,PRD00128,purchase,5.0,0,PUR00006281,,"Andheri East MIDC, Mumbai",421.31,14.0
INVT00011143,2025-01-09 10:00:00,PRD00128,sale,0.0,2,,TXN00001772,"Andheri East MIDC, Mumbai",422.68136282789794,12.0
INVT00022185,2025-01-09 18:13:58,PRD00128,sale,0.0,3,,TXN00012426,"Andheri East MIDC, Mumbai",422.68136282789794,9.0
INVT00010683,2025-01-12 17:23:33,PRD00128,sale,0.0,1,,TXN00001328,"Andheri East MIDC, Mumbai",427.92236383732313,8.0
INVT00033922,2025-01-13 14:14:09,PRD00128,sale,0.0,1,,TXN00023776,"Andheri East MIDC, Mumbai",423.9725794260904,7.0
INVT00023788,2025-01-14 12:22:07,PRD00128,sale,0.0,1,,TXN00013989,"Andheri East MIDC, Mumbai",418.2859279600599,6.0
INVT00006410,2025-01-15 14:49:45,PRD00128,purchase,5.0,0,PUR00006282,,"Andheri East MIDC, Mumbai",422.36,11.0
INVT00021245,2025-01-18 20:05:59,PRD00128,sale,0.0,3,,TXN00011518,"Andheri East MIDC, Mumbai",424.49718112679864,8.0
INVT00006411,2025-01-19 01:35:18,PRD00128,purchase,5.0,0,PUR00006283,,"Andheri East MIDC, Mumbai",413.93,13.0
INVT00026854,2025-01-19 16:21:36,PRD00128,sale,0.0,21,,TXN00016953,"Andheri East MIDC, Mumbai",419.53277183214317,0.0
INVT00006412,2025-01-27 02:23:04,PRD00128,purchase,5.0,0,PUR00006284,,"Andheri East MIDC, Mumbai",422.84,5.0
INVT00023627,2025-01-28 11:06:04,PRD00128,sale,0.0,1,,TXN00013832,"Andheri East MIDC, Mumbai",428.619913150663,4.0
INVT00033140,2025-01-29 10:16:47,PRD00128,sale,0.0,2,,TXN00023023,"Andheri East MIDC, Mumbai",424.0920670512391,2.0
