transaction_id,invoice_number,business_id,transaction_timestamp,transaction_date,transaction_time,financial_year,month,quarter,week,day_of_week,customer_id,customer_type,customer_location,product_id,sku,product_name,category,brand,quantity,unit,mrp,selling_price_per_unit,gross_item_value,discount_type,discount_percentage,discount_amount,taxable_value,gst_rate,cgst,sgst,igst,total_tax,subtotal,total_discount,taxable_amount,invoice_total_tax,invoice_total,payment_method,payment_status,amount_paid,amount_outstanding,payment_date,expected_payment_date,actual_payment_date,days_to_payment,overdue_days,unit_purchase_cost_ref,is_returned,return_date
TXN00024263,INV-202512-011560,BIZ0001,2025-12-20T19:23:07,2025-12-20,19:23:07,FY2025-26,12,4,51,Saturday,CUS000095,retail,Goregaon,PRD00117,SKU-CHA-00117,Flux Car Chargers FL540,chargers,Flux,1,pcs,1150.0,1044.57,1044.57,small,1.93,20.16,1024.41,18.0,92.2,92.2,0.0,184.4,58786.77,1573.43,57213.34,10298.4,67511.74,cash,paid,1208.81,0.0,2025-12-20,2025-12-20,2025-12-20,0.0,0,784.6064857121345,False,
TXN00024264,INV-202508-011561,BIZ0001,2025-08-15T15:34:52,2025-08-15,15:34:52,FY2025-26,8,3,33,Friday,CUS000387,retail,Vashi,PRD00163,SKU-UPS-00163,Novak Line-Interactive Ups Devices NO592,ups_devices,Novak,1,pcs,2640.0,2053.33,2053.33,promotional,6.6,135.52,1917.81,18.0,172.6,172.6,0.0,345.2,15008.69,135.52,14873.17,2677.16,17550.33,credit_card,paid,2263.01,0.0,2025-08-15,2025-08-15,2025-08-15,0.0,0,1861.8664532623443,False,
TXN00024265,INV-202508-011561,BIZ0001,2025-08-15T15:34:52,2025-08-15,15:34:52,FY2025-26,8,3,33,Friday,CUS000387,retail,Vashi,PRD00161,SKU-PRI-00161,Aurex All-In-One Printers AU229,printers,Aurex,1,pcs,16890.0,12955.36,12955.36,none,0.0,0.0,12955.36,18.0,1165.98,1165.98,0.0,2331.96,15008.69,135.52,14873.17,2677.16,17550.33,credit_card,paid,15287.32,0.0,2025-08-15,2025-08-15,2025-08-15,0.0,0,10955.122395356095,False,
TXN00024266,INV-202408-011562,BIZ0001,2024-08-09T18:46:12,2024-08-09,18:46:12,FY2024-25,8,3,32,Friday,CUS000169,retail,Jogeshwari,PRD00170,SKU-STO-00170,Orbex Memory-Card Storage Devices OR597,storage_devices,Orbex,1,pcs,1420.0,1221.81,1221.81,none,0.0,0.0,1221.81,12.0,73.31,73.31,0.0,146.62,9286.56,90.67,9195.89,1581.96,10777.85,credit_card,paid,1368.43,0.0,2024-08-09,2024-08-09,2024-08-09,0.0,0,1112.833407476868,False,
TXN00024267,INV-202408-011562,BIZ0001,2024-08-09T18:46:12,2024-08-09,18:46:12,FY2024-25,8,3,32,Friday,CUS000169,retail,Jogeshwari,PRD00010,SKU-FEA-00010,Lumo Dual-Sim Feature Phones LU188,feature_phones,Lumo,1,pcs,1620.0,1226.87,1226.87,small,7.39,90.67,1136.2,18.0,102.26,102.26,0.0,204.52,9286.56,90.67,9195.89,1581.96,10777.85,credit_card,paid,1340.72,0.0,2024-08-09,2024-08-09,2024-08-09,0.0,0,1044.4287052053844,False,
TXN00024268,INV-202408-011562,BIZ0001,2024-08-09T18:46:12,2024-08-09,18:46:12,FY2024-25,8,3,32,Friday,CUS000169,retail,Jogeshwari,PRD00021,SKU-TAB-00021,Circuitry Education Tablets CI347,tablets,Circuitry,1,pcs,9070.0,6837.88,6837.88,none,0.0,0.0,6837.88,18.0,615.41,615.41,0.0,1230.82,9286.56,90.67,9195.89,1581.96,10777.85,credit_card,paid,8068.7,0.0,2024-08-09,2024-08-09,2024-08-09,0.0,0,6118.433589226662,False,
TXN00024269,INV-202505-011563,BIZ0001,2025-05-04T10:25:50,2025-05-04,10:25:50,FY2025-26,5,2,18,Sunday,CUS000560,corporate,Vile Parle,PRD00108,SKU-POW-00108,Pulsar Compact Power Banks PU783,power_banks,Pulsar,1,pcs,1980.0,1574.85,1574.85,none,0.0,0.0,1574.85,18.0,141.74,141.74,0.0,283.48,19085.31,2152.54,16932.77,3047.9,19980.67,credit,paid,1858.33,0.0,2025-08-18,2025-07-03,2025-08-18,106.0,46,1321.2422353095276,False,
TXN00024270,INV-202505-011563,BIZ0001,2025-05-04T10:25:50,2025-05-04,10:25:50,FY2025-26,5,2,18,Sunday,CUS000560,corporate,Vile Parle,PRD00162,SKU-PRI-00162,Drift Inkjet Printers DR670,printers,Drift,1,pcs,5860.0,5096.4,5096.4,negotiated,13.25,675.27,4421.13,18.0,397.9,397.9,0.0,795.8,19085.31,2152.54,16932.77,3047.9,19980.67,credit,paid,5216.93,0.0,2025-08-18,2025-07-03,2025-08-18,106.0,46,4372.085475715899,False,
TXN00024271,INV-202505-011563,BIZ0001,2025-05-04T10:25:50,2025-05-04,10:25:50,FY2025-26,5,2,18,Sunday,CUS000560,corporate,Vile Parle,PRD00045,SKU-EAR-00045,Lumo Neckband Earbuds LU516,earbuds,Lumo,6,pcs,2630.0,2069.01,12414.06,negotiated,11.9,1477.27,10936.79,18.0,984.31,984.31,0.0,1968.62,19085.31,2152.54,16932.77,3047.9,19980.67,credit,paid,12905.41,0.0,2025-08-18,2025-07-03,2025-08-18,106.0,46,1544.026194325502,False,
TXN00024272,INV-202511-011564,BIZ0001,2025-11-23T11:49:08,2025-11-23,11:49:08,FY2025-26,11,4,47,Sunday,CUS000711,retail,Vile Parle,PRD00017,SKU-LAP-00017,Ridgeline Ultrabook Laptops RI307,laptops,Ridgeline,1,pcs,23290.0,23461.52,23461.52,none,0.0,0.0,23461.52,18.0,2111.54,2111.54,0.0,4223.08,23461.52,0.0,23461.52,4223.08,27684.6,UPI,paid,27684.6,0.0,2025-11-23,2025-11-23,2025-11-23,0.0,0,21138.769402681886,False,
TXN00024273,INV-202606-011565,BIZ0001,2026-06-11T12:34:21,2026-06-11,12:34:21,FY2026-27,6,2,24,Thursday,CUS000925,small_business,Mulund,PRD00066,SKU-SPE-00066,Uplink Home Speakers UP428,speakers,Uplink,1,pcs,1530.0,1218.06,1218.06,clearance,14.67,178.69,1039.37,18.0,93.54,93.54,0.0,187.08,14669.11,585.96,14083.15,2534.96,16618.11,UPI,paid,1226.45,0.0,2026-06-11,2026-06-11,2026-06-11,0.0,0,1011.5657572351944,False,
TXN00024274,INV-202606-011565,BIZ0001,2026-06-11T12:34:21,2026-06-11,12:34:21,FY2026-27,6,2,24,Thursday,CUS000925,small_business,Mulund,PRD00078,SKU-KEY-00078,Bravado Wireless Keyboards BR740,keyboards,Bravado,4,pcs,3860.0,3145.24,12580.96,promotional,3.0,377.43,12203.53,18.0,1098.32,1098.32,0.0,2196.64,14669.11,585.96,14083.15,2534.96,16618.11,UPI,paid,14400.17,0.0,2026-06-11,2026-06-11,2026-06-11,0.0,0,2318.7075777287287,False,
TXN00024275,INV-202606-011565,BIZ0001,2026-06-11T12:34:21,2026-06-11,12:34:21,FY2026-27,6,2,24,Thursday,CUS000925,small_business,Mulund,PRD00070,SKU-KEY-00070,Bravado Membrane Keyboards BR285,keyboards,Bravado,1,pcs,1060.0,870.09,870.09,small,3.43,29.84,840.25,18.0,75.62,75.62,0.0,151.24,14669.11,585.96,14083.15,2534.96,16618.11,UPI,paid,991.49,0.0,2026-06-11,2026-06-11,2026-06-11,0.0,0,745.3756433713861,False,
TXN00024276,INV-202507-011566,BIZ0001,2025-07-30T19:19:45,2025-07-30,19:19:45,FY2025-26,7,3,31,Wednesday,CUS000942,small_business,Dombivli,PRD00041,SKU-HEA-00041,Kyra Wired Headphones KY458,headphones,Kyra,1,pcs,1990.0,1783.27,1783.27,clearance,27.4,488.62,1294.65,18.0,116.52,116.52,0.0,233.04,19483.05,2210.56,17272.49,3109.06,20381.55,bank_transfer,paid,1527.69,0.0,2025-07-30,2025-07-30,2025-07-30,0.0,0,1368.4794199083253,False,
TXN00024277,INV-202507-011566,BIZ0001,2025-07-30T19:19:45,2025-07-30,19:19:45,FY2025-26,7,3,31,Wednesday,CUS000942,small_business,Dombivli,PRD00047,SKU-EAR-00047,Lumo Neckband Earbuds LU470,earbuds,Lumo,1,pcs,2140.0,1667.05,1667.05,small,1.33,22.17,1644.88,18.0,148.04,148.04,0.0,296.08,19483.05,2210.56,17272.49,3109.06,20381.55,bank_transfer,paid,1940.96,0.0,2025-07-30,2025-07-30,2025-07-30,0.0,0,1277.5038187519383,False,
TXN00024278,INV-202507-011566,BIZ0001,2025-07-30T19:19:45,2025-07-30,19:19:45,FY2025-26,7,3,31,Wednesday,CUS000942,small_business,Dombivli,PRD00078,SKU-KEY-00078,Bravado Wireless Keyboards BR740,keyboards,Bravado,1,pcs,3860.0,3061.46,3061.46,clearance,28.32,867.01,2194.45,18.0,197.5,197.5,0.0,395.0,19483.05,2210.56,17272.49,3109.06,20381.55,bank_transfer,paid,2589.45,0.0,2025-07-30,2025-07-30,2025-07-30,0.0,0,2251.2280928978375,False,
TXN00024279,INV-202507-011566,BIZ0001,2025-07-30T19:19:45,2025-07-30,19:19:45,FY2025-26,7,3,31,Wednesday,CUS000942,small_business,Dombivli,PRD00161,SKU-PRI-00161,Aurex All-In-One Printers AU229,printers,Aurex,1,pcs,16890.0,12971.27,12971.27,negotiated,6.42,832.76,12138.51,18.0,1092.47,1092.47,0.0,2184.94,19483.05,2210.56,17272.49,3109.06,20381.55,bank_transfer,paid,14323.45,0.0,2025-07-30,2025-07-30,2025-07-30,0.0,0,11238.580944208783,False,
TXN00024280,INV-202506-011567,BIZ0001,2025-06-23T11:58:36,2025-06-23,11:58:36,FY2025-26,6,2,26,Monday,CUS000742,retail,Ghatkopar,PRD00146,SKU-WEB-00146,Xenon Hd Webcams XE638,webcams,Xenon,1,pcs,2070.0,1991.2,1991.2,promotional,3.0,59.74,1931.46,18.0,173.83,173.83,0.0,347.66,1991.2,59.74,1931.46,347.66,2279.12,UPI,paid,2279.12,0.0,2025-06-23,2025-06-23,2025-06-23,0.0,0,1709.5140985202625,False,
TXN00024281,INV-202512-011568,BIZ0001,2025-12-24T19:33:19,2025-12-24,19:33:19,FY2025-26,12,4,52,Wednesday,CUS000493,small_business,Mulund,PRD00056,SKU-EAR-00056,Lumo Tws Earbuds LU820,earbuds,Lumo,2,pcs,10370.0,8236.27,16472.54,none,0.0,0.0,16472.54,18.0,1482.53,1482.53,0.0,2965.06,28391.46,934.79,27456.67,4942.2,32398.87,credit,paid,19437.6,0.0,2026-02-25,2026-01-23,2026-02-25,63.0,33,6583.772825378845,False,
TXN00024282,INV-202512-011568,BIZ0001,2025-12-24T19:33:19,2025-12-24,19:33:19,FY2025-26,12,4,52,Wednesday,CUS000493,small_business,Mulund,PRD00011,SKU-FEA-00011,Griplex Basic Feature Phones GR663,feature_phones,Griplex,1,pcs,2410.0,2382.2,2382.2,negotiated,5.4,128.64,2253.56,18.0,202.82,202.82,0.0,405.64,28391.46,934.79,27456.67,4942.2,32398.87,credit,paid,2659.2,0.0,2026-02-25,2026-01-23,2026-02-25,63.0,33,1976.5451654648882,False,
TXN00024283,INV-202512-011568,BIZ0001,2025-12-24T19:33:19,2025-12-24,19:33:19,FY2025-26,12,4,52,Wednesday,CUS000493,small_business,Mulund,PRD00032,SKU-HEA-00032,Wyvern Wired Headphones WY750,headphones,Wyvern,6,pcs,500.0,402.33,2413.99,clearance,28.3,683.16,1730.83,18.0,155.77,155.77,0.0,311.54,28391.46,934.79,27456.67,4942.2,32398.87,credit,paid,2042.37,0.0,2026-02-25,2026-01-23,2026-02-25,63.0,33,291.11512540515173,False,
TXN00024284,INV-202512-011568,BIZ0001,2025-12-24T19:33:19,2025-12-24,19:33:19,FY2025-26,12,4,52,Wednesday,CUS000493,small_business,Mulund,PRD00107,SKU-POW-00107,Pulsar Compact Power Banks PU409,power_banks,Pulsar,2,pcs,2620.0,2374.24,4748.49,small,2.0,94.97,4653.52,18.0,418.82,418.82,0.0,837.64,28391.46,934.79,27456.67,4942.2,32398.87,credit,paid,5491.16,0.0,2026-02-25,2026-01-23,2026-02-25,63.0,33,1874.1467918618912,False,
TXN00024285,INV-202512-011568,BIZ0001,2025-12-24T19:33:19,2025-12-24,19:33:19,FY2025-26,12,4,52,Wednesday,CUS000493,small_business,Mulund,PRD00107,SKU-POW-00107,Pulsar Compact Power Banks PU409,power_banks,Pulsar,1,pcs,2620.0,2374.24,2374.24,small,1.18,28.02,2346.22,18.0,211.16,211.16,0.0,422.32,28391.46,934.79,27456.67,4942.2,32398.87,credit,paid,2768.54,0.0,2026-02-25,2026-01-23,2026-02-25,63.0,33,1874.1467918618912,False,
TXN00024286,INV-202408-011569,BIZ0001,2024-08-24T17:55:20,2024-08-24,17:55:20,FY2024-25,8,3,34,Saturday,CUS000079,retail,Nagpur,PRD00140,SKU-SMA-00140,Quanta Kids Smartwatches QU328,smartwatches,Quanta,1,pcs,11080.0,10277.04,10277.04,promotional,6.33,650.54,9626.5,18.0,866.38,866.38,0.0,1732.76,11901.8,650.54,11251.26,1927.74,13179.0,UPI,paid,11359.26,0.0,2024-08-24,2024-08-24,2024-08-24,0.0,0,8985.935814120952,False,
TXN00024287,INV-202408-011569,BIZ0001,2024-08-24T17:55:20,2024-08-24,17:55:20,FY2024-25,8,3,34,Saturday,CUS000079,retail,Nagpur,PRD00122,SKU-CAB-00122,Aurex Hdmi Cables AU653,cables,Aurex,3,pcs,720.0,541.59,1624.76,none,0.0,0.0,1624.76,12.0,97.49,97.49,0.0,194.98,11901.8,650.54,11251.26,1927.74,13179.0,UPI,paid,1819.74,0.0,2024-08-24,2024-08-24,2024-08-24,0.0,0,329.25266617512074,False,
TXN00024288,INV-202507-011570,BIZ0001,2025-07-11T18:36:06,2025-07-11,18:36:06,FY2025-26,7,3,28,Friday,CUS000687,retail,Delhi,PRD00108,SKU-POW-00108,Pulsar Compact Power Banks PU783,power_banks,Pulsar,2,pcs,1980.0,1577.2,3154.4,none,0.0,0.0,3154.4,18.0,0.0,0.0,567.79,567.79,3154.4,0.0,3154.4,567.79,3722.19,cash,paid,3722.19,0.0,2025-07-11,2025-07-11,2025-07-11,0.0,0,1300.9462052151848,False,
TXN00024289,INV-202603-011571,BIZ0001,2026-03-28T10:00:00,2026-03-28,10:00:00,FY2025-26,3,1,13,Saturday,CUS000076,retail,Dadar,PRD00154,SKU-WEB-00154,Xenon 4K Webcams XE662,webcams,Xenon,1,pcs,1140.0,919.3,919.3,none,0.0,0.0,919.3,18.0,82.74,82.74,0.0,165.48,1155.61,11.41,1144.2,205.96,1350.16,credit_card,paid,1084.78,0.0,2026-03-28,2026-03-28,2026-03-28,0.0,0,742.040063973424,False,
TXN00024290,INV-202603-011571,BIZ0001,2026-03-28T10:00:00,2026-03-28,10:00:00,FY2025-26,3,1,13,Saturday,CUS000076,retail,Dadar,PRD00086,SKU-MIC-00086,Corvex Wireless Mice CO943,mice,Corvex,1,pcs,250.0,236.31,236.31,promotional,4.83,11.41,224.9,18.0,20.24,20.24,0.0,40.48,1155.61,11.41,1144.2,205.96,1350.16,credit_card,paid,265.38,0.0,2026-03-28,2026-03-28,2026-03-28,0.0,0,174.96184630114467,False,
TXN00024291,INV-202509-011572,BIZ0001,2025-09-15T14:53:11,2025-09-15,14:53:11,FY2025-26,9,3,38,Monday,CUS000043,small_business,Andheri West,PRD00179,SKU-ACC-00179,Flux Stands Accessories FL961,accessories,Flux,3,pcs,2580.0,2171.5,6514.51,promotional,3.0,195.44,6319.07,12.0,379.14,379.14,0.0,758.28,8866.31,195.44,8670.87,1181.6,9852.47,cash,paid,7077.35,0.0,2025-09-15,2025-09-15,2025-09-15,0.0,0,1451.922929979888,False,
TXN00024292,INV-202509-011572,BIZ0001,2025-09-15T14:53:11,2025-09-15,14:53:11,FY2025-26,9,3,38,Monday,CUS000043,small_business,Andheri West,PRD00107,SKU-POW-00107,Pulsar Compact Power Banks PU409,power_banks,Pulsar,1,pcs,2620.0,2351.8,2351.8,none,0.0,0.0,2351.8,18.0,211.66,211.66,0.0,423.32,8866.31,195.44,8670.87,1181.6,9852.47,cash,paid,2775.12,0.0,2025-09-15,2025-09-15,2025-09-15,0.0,0,1874.049561469075,False,
TXN00024293,INV-202603-011573,BIZ0001,2026-03-16T11:05:42,2026-03-16,11:05:42,FY2025-26,3,1,12,Monday,CUS000858,small_business,Delhi,PRD00023,SKU-MON-00023,Uplink Gaming Monitors UP947,monitors,Uplink,1,pcs,26900.0,27200.82,27200.82,promotional,8.11,2205.99,24994.83,18.0,0.0,0.0,4499.07,4499.07,150201.94,8649.43,141552.51,25479.45,167031.96,bank_transfer,paid,29493.9,0.0,2026-03-18,2026-03-16,2026-03-18,2.0,0,23400.845763693407,False,
TXN00024294,INV-202603-011573,BIZ0001,2026-03-16T11:05:42,2026-03-16,11:05:42,FY2025-26,3,1,12,Monday,CUS000858,small_business,Delhi,PRD00116,SKU-CHA-00116,Corvex Wall Chargers CO397,chargers,Corvex,3,pcs,390.0,361.0,1083.0,promotional,13.29,143.93,939.07,18.0,0.0,0.0,169.03,169.03,150201.94,8649.43,141552.51,25479.45,167031.96,bank_transfer,paid,1108.1,0.0,2026-03-18,2026-03-16,2026-03-18,2.0,0,254.42429210923788,False,
TXN00024295,INV-202603-011573,BIZ0001,2026-03-16T11:05:42,2026-03-16,11:05:42,FY2025-26,3,1,12,Monday,CUS000858,small_business,Delhi,PRD00018,SKU-LAP-00018,Wyvern Business Laptops WY733,laptops,Wyvern,1,pcs,58790.0,47696.63,47696.63,small,1.77,844.23,46852.4,18.0,0.0,0.0,8433.43,8433.43,150201.94,8649.43,141552.51,25479.45,167031.96,bank_transfer,paid,55285.83,0.0,2026-03-18,2026-03-16,2026-03-18,2.0,0,44649.3647399595,False,
TXN00024296,INV-202603-011573,BIZ0001,2026-03-16T11:05:42,2026-03-16,11:05:42,FY2025-26,3,1,12,Monday,CUS000858,small_business,Delhi,PRD00026,SKU-TEL-00026,Uplink Led Televisions UP956,televisions,Uplink,1,pcs,73640.0,74221.49,74221.49,negotiated,7.35,5455.28,68766.21,18.0,0.0,0.0,12377.92,12377.92,150201.94,8649.43,141552.51,25479.45,167031.96,bank_transfer,paid,81144.13,0.0,2026-03-18,2026-03-16,2026-03-18,2.0,0,68079.47764855842,False,
TXN00024297,INV-202510-011574,BIZ0001,2025-10-12T13:54:28,2025-10-12,13:54:28,FY2025-26,10,4,41,Sunday,CUS000064,retail,Pune,PRD00179,SKU-ACC-00179,Flux Stands Accessories FL961,accessories,Flux,1,pcs,2580.0,2205.16,2205.16,promotional,6.98,153.92,2051.24,12.0,123.07,123.07,0.0,246.14,2205.16,153.92,2051.24,246.14,2297.38,cash,paid,2297.38,0.0,2025-10-12,2025-10-12,2025-10-12,0.0,0,1463.603641301703,False,
TXN00024298,INV-202508-011575,BIZ0001,2025-08-18T17:56:24,2025-08-18,17:56:24,FY2025-26,8,3,34,Monday,CUS000293,small_business,Nashik,PRD00021,SKU-TAB-00021,Circuitry Education Tablets CI347,tablets,Circuitry,7,pcs,9070.0,7151.52,50060.65,promotional,8.76,4385.31,45675.34,18.0,4110.78,4110.78,0.0,8221.56,51054.07,4395.34,46658.73,8398.58,55057.31,credit,paid,53896.9,0.0,2025-09-04,2025-09-02,2025-09-04,17.0,2,6531.288615974908,False,
TXN00024299,INV-202508-011575,BIZ0001,2025-08-18T17:56:24,2025-08-18,17:56:24,FY2025-26,8,3,34,Monday,CUS000293,small_business,Nashik,PRD00143,SKU-SMA-00143,Blitzo Fitness Smartwatches BL173,smartwatches,Blitzo,1,pcs,1270.0,993.42,993.42,small,1.01,10.03,983.39,18.0,88.51,88.51,0.0,177.02,51054.07,4395.34,46658.73,8398.58,55057.31,credit,paid,1160.41,0.0,2025-09-04,2025-09-02,2025-09-04,17.0,2,871.2410720301971,False,
TXN00024300,INV-202409-011576,BIZ0001,2024-09-25T17:24:08,2024-09-25,17:24:08,FY2024-25,9,3,39,Wednesday,CUS000648,retail,Khar,PRD00180,SKU-ACC-00180,Delta Wave Screen-Guards Accessories DE300,accessories,Delta Wave,1,pcs,320.0,278.05,278.05,promotional,10.05,27.94,250.11,12.0,15.01,15.01,0.0,30.02,955.08,32.0,923.08,151.16,1074.24,debit_card,paid,280.13,0.0,2024-09-25,2024-09-25,2024-09-25,0.0,0,167.10567213624782,False,
TXN00024301,INV-202409-011576,BIZ0001,2024-09-25T17:24:08,2024-09-25,17:24:08,FY2024-25,9,3,39,Wednesday,CUS000648,retail,Khar,PRD00116,SKU-CHA-00116,Corvex Wall Chargers CO397,chargers,Corvex,2,pcs,390.0,338.51,677.03,small,0.6,4.06,672.97,18.0,60.57,60.57,0.0,121.14,955.08,32.0,923.08,151.16,1074.24,debit_card,paid,794.11,0.0,2024-09-25,2024-09-25,2024-09-25,0.0,0,234.86252381259138,False,
TXN00024302,INV-202503-011577,BIZ0001,2025-03-26T18:21:20,2025-03-26,18:21:20,FY2024-25,3,1,13,Wednesday,CUS000365,small_business,Dombivli,PRD00054,SKU-EAR-00054,Blitzo Tws Earbuds BL879,earbuds,Blitzo,1,pcs,2140.0,1665.26,1665.26,small,1.97,32.81,1632.45,18.0,146.92,146.92,0.0,293.84,8247.56,838.57,7408.99,1333.62,8742.61,credit,paid,1926.29,0.0,2025-05-11,2025-04-25,2025-05-11,46.0,16,1437.7992631342834,False,
TXN00024303,INV-202503-011577,BIZ0001,2025-03-26T18:21:20,2025-03-26,18:21:20,FY2024-25,3,1,13,Wednesday,CUS000365,small_business,Dombivli,PRD00167,SKU-UPS-00167,Novak Line-Interactive Ups Devices NO704,ups_devices,Novak,1,pcs,4670.0,4479.75,4479.75,negotiated,12.5,559.97,3919.78,18.0,352.78,352.78,0.0,705.56,8247.56,838.57,7408.99,1333.62,8742.61,credit,paid,4625.34,0.0,2025-05-11,2025-04-25,2025-05-11,46.0,16,4083.559159302385,False,
TXN00024304,INV-202503-011577,BIZ0001,2025-03-26T18:21:20,2025-03-26,18:21:20,FY2024-25,3,1,13,Wednesday,CUS000365,small_business,Dombivli,PRD00043,SKU-HEA-00043,Jetstream Wired Headphones JE796,headphones,Jetstream,1,pcs,2170.0,2102.55,2102.55,clearance,11.69,245.79,1856.76,18.0,167.11,167.11,0.0,334.22,8247.56,838.57,7408.99,1333.62,8742.61,credit,paid,2190.98,0.0,2025-05-11,2025-04-25,2025-05-11,46.0,16,1786.1180498312995,False,
TXN00024305,INV-202601-011578,BIZ0001,2026-01-18T17:55:39,2026-01-18,17:55:39,FY2025-26,1,1,3,Sunday,CUS000930,small_business,Malad,PRD00017,SKU-LAP-00017,Ridgeline Ultrabook Laptops RI307,laptops,Ridgeline,1,pcs,23290.0,23491.09,23491.09,promotional,3.0,704.73,22786.36,18.0,2050.77,2050.77,0.0,4101.54,55810.06,1833.24,53976.82,9638.18,63615.0,credit,paid,26887.9,0.0,2026-03-29,2026-03-04,2026-03-29,70.0,25,20877.68129246525,False,
TXN00024306,INV-202601-011578,BIZ0001,2026-01-18T17:55:39,2026-01-18,17:55:39,FY2025-26,1,1,3,Sunday,CUS000930,small_business,Malad,PRD00170,SKU-STO-00170,Orbex Memory-Card Storage Devices OR597,storage_devices,Orbex,1,pcs,1420.0,1294.11,1294.11,none,0.0,0.0,1294.11,12.0,77.65,77.65,0.0,155.3,55810.06,1833.24,53976.82,9638.18,63615.0,credit,paid,1449.41,0.0,2026-03-29,2026-03-04,2026-03-29,70.0,25,1193.1569162507517,False,
TXN00024307,INV-202601-011578,BIZ0001,2026-01-18T17:55:39,2026-01-18,17:55:39,FY2025-26,1,1,3,Sunday,CUS000930,small_business,Malad,PRD00109,SKU-CHA-00109,Corvex Car Chargers CO700,chargers,Corvex,6,pcs,1660.0,1294.46,7766.74,clearance,14.53,1128.51,6638.23,18.0,597.44,597.44,0.0,1194.88,55810.06,1833.24,53976.82,9638.18,63615.0,credit,paid,7833.11,0.0,2026-03-29,2026-03-04,2026-03-29,70.0,25,948.1788337421933,False,
TXN00024308,INV-202601-011578,BIZ0001,2026-01-18T17:55:39,2026-01-18,17:55:39,FY2025-26,1,1,3,Sunday,CUS000930,small_business,Malad,PRD00025,SKU-TEL-00025,Uplink Led Televisions UP181,televisions,Uplink,1,pcs,29640.0,23258.12,23258.12,none,0.0,0.0,23258.12,18.0,2093.23,2093.23,0.0,4186.46,55810.06,1833.24,53976.82,9638.18,63615.0,credit,paid,27444.58,0.0,2026-03-29,2026-03-04,2026-03-29,70.0,25,19942.285525573014,False,
TXN00024309,INV-202606-011579,BIZ0001,2026-06-18T13:28:09,2026-06-18,13:28:09,FY2026-27,6,2,25,Thursday,CUS000352,small_business,Surat,PRD00064,SKU-SPE-00064,Uplink Home Speakers UP302,speakers,Uplink,1,pcs,2700.0,2168.4,2168.4,promotional,11.14,241.56,1926.84,18.0,0.0,0.0,346.83,346.83,4654.93,241.56,4413.37,645.21,5058.58,cash,paid,2273.67,0.0,2026-06-20,2026-06-18,2026-06-20,2.0,0,1793.3852821893395,False,
TXN00024310,INV-202606-011579,BIZ0001,2026-06-18T13:28:09,2026-06-18,13:28:09,FY2026-27,6,2,25,Thursday,CUS000352,small_business,Surat,PRD00127,SKU-CAB-00127,Mistral Usb-C Cables MI462,cables,Mistral,2,pcs,1310.0,1243.26,2486.53,none,0.0,0.0,2486.53,12.0,0.0,0.0,298.38,298.38,4654.93,241.56,4413.37,645.21,5058.58,cash,paid,2784.91,0.0,2026-06-20,2026-06-18,2026-06-20,2.0,0,851.0744562558266,False,
TXN00024311,INV-202507-011580,BIZ0001,2025-07-18T19:30:39,2025-07-18,19:30:39,FY2025-26,7,3,29,Friday,CUS000087,small_business,Kurla,PRD00064,SKU-SPE-00064,Uplink Home Speakers UP302,speakers,Uplink,1,pcs,2700.0,2082.42,2082.42,none,0.0,0.0,2082.42,18.0,187.42,187.42,0.0,374.84,2082.42,0.0,2082.42,374.84,2457.26,UPI,paid,2457.26,0.0,2025-07-18,2025-07-18,2025-07-18,0.0,0,1710.8421353789936,False,
TXN00024312,INV-202510-011581,BIZ0001,2025-10-15T11:25:20,2025-10-15,11:25:20,FY2025-26,10,4,42,Wednesday,CUS000189,small_business,Nashik,PRD00018,SKU-LAP-00018,Wyvern Business Laptops WY733,laptops,Wyvern,1,pcs,58790.0,47107.59,47107.59,clearance,16.52,7782.17,39325.42,18.0,3539.29,3539.29,0.0,7078.58,62232.34,8062.27,54170.07,9681.16,63851.23,bank_transfer,paid,46404.0,0.0,2025-10-15,2025-10-15,2025-10-15,0.0,0,44620.463953531624,False,
TXN00024313,INV-202510-011581,BIZ0001,2025-10-15T11:25:20,2025-10-15,11:25:20,FY2025-26,10,4,42,Wednesday,CUS000189,small_business,Nashik,PRD00170,SKU-STO-00170,Orbex Memory-Card Storage Devices OR597,storage_devices,Orbex,1,pcs,1420.0,1291.27,1291.27,promotional,10.36,133.78,1157.49,12.0,69.45,69.45,0.0,138.9,62232.34,8062.27,54170.07,9681.16,63851.23,bank_transfer,paid,1296.39,0.0,2025-10-15,2025-10-15,2025-10-15,0.0,0,1173.9251726967059,False,
TXN00024314,INV-202510-011581,BIZ0001,2025-10-15T11:25:20,2025-10-15,11:25:20,FY2025-26,10,4,42,Wednesday,CUS000189,small_business,Nashik,PRD00108,SKU-POW-00108,Pulsar Compact Power Banks PU783,power_banks,Pulsar,2,pcs,1980.0,1586.96,3173.93,negotiated,4.61,146.32,3027.61,18.0,272.48,272.48,0.0,544.96,62232.34,8062.27,54170.07,9681.16,63851.23,bank_transfer,paid,3572.57,0.0,2025-10-15,2025-10-15,2025-10-15,0.0,0,1341.2145769558404,False,
